"GCODE";"Ost";"Nord";"AWGN ID";"Parameter";"Messstation";"Gewässer";"Jahr";"Datum";"Tagesmittelwert";"Dimension"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"02.12.2025";"735,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"03.12.2025";"741";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"04.12.2025";"740,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"05.12.2025";"750,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"06.12.2025";"768,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"07.12.2025";"785,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"08.12.2025";"795";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"09.12.2025";"784,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"10.12.2025";"760,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"11.12.2025";"781,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"12.12.2025";"754,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"13.12.2025";"748,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"14.12.2025";"751,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"15.12.2025";"769,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"16.12.2025";"791,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"17.12.2025";"806,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"18.12.2025";"822,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"19.12.2025";"832,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"20.12.2025";"844,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"21.12.2025";"850,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"22.12.2025";"861,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"23.12.2025";"872,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"24.12.2025";"883,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"25.12.2025";"884,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"26.12.2025";"893,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"27.12.2025";"901";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"28.12.2025";"904,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"29.12.2025";"911,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"30.12.2025";"918,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2025";"31.12.2025";"921,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"01.01.2026";"926,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"02.01.2026";"931,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"03.01.2026";"940,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"04.01.2026";"946,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"05.01.2026";"955,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"06.01.2026";"969,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"07.01.2026";"976";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"08.01.2026";"982,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"09.01.2026";"-";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"10.01.2026";"967,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"11.01.2026";"1019,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"12.01.2026";"1079,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"13.01.2026";"1087,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"14.01.2026";"1057,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"15.01.2026";"1043,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"16.01.2026";"1013,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"17.01.2026";"960,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"18.01.2026";"906,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"19.01.2026";"874,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"20.01.2026";"861,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"21.01.2026";"858,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"22.01.2026";"863,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"23.01.2026";"866";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"24.01.2026";"872,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"25.01.2026";"883,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"26.01.2026";"889,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"27.01.2026";"893,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"28.01.2026";"896,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"29.01.2026";"-";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"30.01.2026";"1024,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"31.01.2026";"993,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"01.02.2026";"968,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"02.02.2026";"937,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"03.02.2026";"934";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"04.02.2026";"920";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"05.02.2026";"907,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"06.02.2026";"899,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"07.02.2026";"893,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"08.02.2026";"883,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"09.02.2026";"874,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"10.02.2026";"865";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"11.02.2026";"854,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"12.02.2026";"836,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"13.02.2026";"667";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"14.02.2026";"501,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"15.02.2026";"566,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"16.02.2026";"620";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"17.02.2026";"621,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"18.02.2026";"596,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"19.02.2026";"624,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"20.02.2026";"660,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"21.02.2026";"658,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"22.02.2026";"574,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"23.02.2026";"559,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"24.02.2026";"545,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"25.02.2026";"518";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"26.02.2026";"586,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"27.02.2026";"625,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"28.02.2026";"654,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"01.03.2026";"677,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"02.03.2026";"693,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"03.03.2026";"706,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"04.03.2026";"720,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"05.03.2026";"732";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"06.03.2026";"742";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"07.03.2026";"750";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"08.03.2026";"763,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"09.03.2026";"775,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"10.03.2026";"778,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"11.03.2026";"780,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"12.03.2026";"787,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"13.03.2026";"786,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"14.03.2026";"788,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"15.03.2026";"762,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"16.03.2026";"780,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"17.03.2026";"785,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"18.03.2026";"778,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"19.03.2026";"783,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"20.03.2026";"782,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"21.03.2026";"789,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"22.03.2026";"793,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"23.03.2026";"809";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"24.03.2026";"819";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"25.03.2026";"823";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"26.03.2026";"815,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"27.03.2026";"814,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"28.03.2026";"829,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"29.03.2026";"827,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"30.03.2026";"815,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"31.03.2026";"810,8";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"01.04.2026";"802,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"02.04.2026";"757,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"03.04.2026";"728,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"04.04.2026";"738,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"05.04.2026";"739,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"06.04.2026";"751,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"07.04.2026";"761,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"08.04.2026";"759,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"09.04.2026";"765,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"10.04.2026";"775";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"11.04.2026";"779,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"12.04.2026";"788,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"13.04.2026";"796,6";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"14.04.2026";"786";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"15.04.2026";"769,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"16.04.2026";"753,2";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"17.04.2026";"747,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"18.04.2026";"758,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"19.04.2026";"767,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"20.04.2026";"778,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"21.04.2026";"793,5";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"22.04.2026";"804,3";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"23.04.2026";"813,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"24.04.2026";"818,1";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"25.04.2026";"827,4";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"26.04.2026";"838,9";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Elektrische Leitfähigkeit bei ...Grad Celsius";"Hofen (CYY176)";"Neckar";"2026";"27.04.2026";"837,7";"µS/cm"
"CYY176";"516.388";"5.409.435";"2.345";"Sauerstoff";"Hofen (CYY176)";"Neckar";"2024";"01.01.2024";"12";"mg/l"
"CYY176";"516.388";"5.409.435";"2.345";"Sauerstoff";"Hofen (CYY176)";"Neckar";"2024";"02.01.2024";"11,9";"mg/l"
"CYY176";"516.388";"5.409.435";"2.345";"Sauerstoff";"Hofen (CYY176)";"Neckar";"2024";"03.01.2024";"12,2";"mg/l"
